,ts_code,trade_date,close,open,high,low,pre_close,pct_change,vol,amount,vwap
1208,AAPL,20150316,124.95,123.88,124.95,122.87,123.59,1.1,35874301,4457167012.19,124.24
1209,AAPL,20150313,123.59,124.4,125.4,122.58,124.45,-0.69,51827282,6413896167.64,123.76
1210,AAPL,20150312,124.45,122.31,124.9,121.63,122.24,1.81,48362719,5993785700.17,123.93
1211,AAPL,20150311,122.24,124.75,124.77,122.11,124.51,-1.82,68939000,8480958506.8,123.02
1212,AAPL,20150310,124.51,126.41,127.22,123.8,127.14,-2.07,68856563,8612255962.76,125.08
1213,AAPL,20150309,127.14,127.96,129.57,125.06,126.6,0.43,88528500,11292351084.14,127.56
1214,AAPL,20150306,126.6,128.4,129.37,126.26,126.41,0.15,72842063,9307219778.87,127.77
1215,AAPL,20150305,126.41,128.58,128.75,125.76,128.54,-1.66,56517145,7171607473.63,126.89
1216,AAPL,20150304,128.54,129.1,129.56,128.32,129.36,-0.63,31666340,4079201236.05,128.82
1217,AAPL,20150303,129.36,128.96,129.52,128.09,129.09,0.21,37816282,4874704427.74,128.9
1218,AAPL,20150302,129.09,129.25,130.28,128.3,128.46,0.49,48096665,6214426275.62,129.21
1219,AAPL,20150227,128.46,130.0,130.57,128.24,130.41,-1.5,62014848,8019673942.72,129.32
1220,AAPL,20150226,130.41,128.79,130.87,126.61,128.79,1.26,91287500,11773943156.63,128.98
1221,AAPL,20150225,128.79,131.56,131.6,128.15,132.17,-2.56,74711750,9709666787.09,129.96
1222,AAPL,20150224,132.17,132.94,133.6,131.17,133.0,-0.62,69228125,9172802713.44,132.5
1223,AAPL,20150223,133.0,130.02,133.0,129.66,129.5,2.71,70974125,9340727155.94,131.61
1224,AAPL,20150220,129.5,128.62,129.5,128.05,128.45,0.81,48948418,6306812760.47,128.85
1225,AAPL,20150219,128.45,128.48,129.03,128.33,128.72,-0.21,37362383,4807746983.2,128.68
1226,AAPL,20150218,128.72,127.63,128.78,127.45,127.83,0.69,44891739,5750551409.69,128.1
1227,AAPL,20150217,127.83,127.49,128.88,126.92,127.08,0.59,63152407,8078310652.9,127.92
1228,AAPL,20150213,127.08,127.28,127.28,125.65,126.46,0.49,54272219,6862749771.38,126.45
1229,AAPL,20150212,126.46,126.06,127.48,125.57,124.88,1.27,74474438,9427339286.79,126.58
1230,AAPL,20150211,124.88,122.77,124.92,122.5,122.02,2.34,73561813,9127086317.62,124.07
1231,AAPL,20150210,122.02,120.17,122.15,120.16,119.72,1.92,62008508,7525632189.25,121.36
1232,AAPL,20150209,119.72,118.55,119.84,118.43,118.93,0.66,38889797,4641178375.61,119.34
1233,AAPL,20150206,118.93,120.02,120.25,118.45,119.94,-0.84,43706567,5223415965.8,119.51
1234,AAPL,20150205,119.94,120.02,120.23,119.25,119.56,0.32,42246247,5060931828.07,119.8
1235,AAPL,20150204,119.56,118.5,120.51,118.31,118.65,0.77,70149750,8402312575.8,119.78
1236,AAPL,20150203,118.65,118.5,119.09,117.61,118.63,0.02,51915750,6147780049.8,118.42
1237,AAPL,20150202,118.63,118.05,119.17,116.08,117.16,1.25,62739102,7376343506.0,117.57
1238,AAPL,20150130,117.16,118.4,120.0,116.85,118.9,-1.46,83745438,9948824879.15,118.8
1239,AAPL,20150129,118.9,116.32,119.19,115.56,115.31,3.11,84436438,9930494324.75,117.61
1240,AAPL,20150128,115.31,117.63,118.12,115.31,109.14,5.65,146477070,17133175331.65,116.97
1241,AAPL,20150127,109.14,112.42,112.48,109.03,113.1,-3.5,95568750,10576373754.38,110.67
1242,AAPL,20150126,113.1,113.74,114.36,112.8,112.98,0.11,55614981,6312745263.35,113.51
1243,AAPL,20150123,112.98,112.3,113.75,111.53,112.4,0.52,46464829,5238221790.28,112.74
1244,AAPL,20150122,112.4,110.26,112.47,109.72,109.55,2.6,53796411,5990639755.54,111.36
1245,AAPL,20150121,109.55,108.95,111.06,108.27,108.72,0.76,48575899,5335810396.23,109.84
1246,AAPL,20150120,108.72,107.84,108.87,106.5,105.99,2.58,49899907,5377024358.67,107.76
1247,AAPL,20150116,105.99,107.03,107.58,105.2,106.82,-0.78,78513375,8325409894.72,106.04
1248,AAPL,20150115,106.82,110.0,110.06,106.66,109.8,-2.71,60013997,6462553254.35,107.68
1249,AAPL,20150114,109.8,109.04,110.49,108.5,110.22,-0.38,48956590,5359038509.57,109.47
1250,AAPL,20150113,110.22,111.43,112.8,108.91,109.25,0.89,67091938,7453539267.87,111.09
1251,AAPL,20150112,109.25,112.6,112.63,108.8,112.01,-2.46,49650790,5457496171.41,109.92
1252,AAPL,20150109,112.01,112.67,113.25,110.21,111.89,0.11,53699528,6004321434.12,111.81
1253,AAPL,20150108,111.89,109.23,112.15,108.7,107.75,3.84,59364547,6591126924.32,111.03
1254,AAPL,20150107,107.75,107.2,108.2,106.7,106.26,1.4,40105934,4317408206.75,107.65
1255,AAPL,20150106,106.26,106.54,107.43,104.63,106.25,0.01,65797125,6981838867.12,106.11
1256,AAPL,20150105,106.25,108.29,108.65,105.41,109.33,-2.82,64285493,6865465653.17,106.8
1257,AAPL,20150102,109.33,111.39,111.44,107.35,110.38,-0.95,53204625,5805816903.15,109.12
1258,AAPL,20141231,110.38,112.82,113.13,110.21,112.52,-1.9,41403352,4612101554.03,111.39
1259,AAPL,20141230,112.52,113.64,113.92,112.11,113.91,-1.22,29881477,3372650593.45,112.87
1260,AAPL,20141229,113.91,113.79,114.77,113.7,113.99,-0.07,27598922,3152837647.75,114.24
1261,AAPL,20141226,113.99,112.1,114.52,112.01,112.01,1.77,33720950,3829630965.88,113.57
1262,AAPL,20141224,112.01,112.58,112.71,112.01,112.54,-0.47,14479610,1624282251.69,112.18
1263,AAPL,20141223,112.54,113.23,113.33,112.46,112.94,-0.35,26028418,2935326208.69,112.77
1264,AAPL,20141222,112.94,112.16,113.49,111.97,111.78,1.04,45167551,5095541132.02,112.81
1265,AAPL,20141219,111.78,112.26,113.24,111.66,112.65,-0.77,88429750,9915282991.48,112.13
1266,AAPL,20141218,112.65,111.87,112.65,110.66,109.41,2.96,59006219,6590788730.6,111.7
1267,AAPL,20141217,109.41,107.12,109.84,106.82,106.75,2.5,53411774,5778294017.24,108.18
1268,AAPL,20141216,106.75,106.37,110.16,106.26,108.23,-1.37,60790735,6561211506.27,107.93
1269,AAPL,20141215,108.23,110.7,111.6,106.35,109.73,-1.37,67218063,7330465860.47,109.06
1270,AAPL,20141212,109.73,110.46,111.87,109.58,111.62,-1.69,56028137,6188811984.88,110.46
1271,AAPL,20141211,111.62,112.26,113.8,111.34,111.95,-0.29,41471579,4676037067.39,112.75
1272,AAPL,20141210,111.95,114.41,114.85,111.54,114.12,-1.9,44565317,5031620822.35,112.9
1273,AAPL,20141209,114.12,110.19,114.3,109.35,112.4,1.53,60208036,6745094833.55,112.03
1274,AAPL,20141208,112.4,114.1,114.65,111.62,115.0,-2.26,57664852,6510580917.24,112.9
1275,AAPL,20141205,115.0,115.99,116.08,114.64,115.49,-0.42,38318895,4423330148.66,115.43
1276,AAPL,20141204,115.49,115.77,117.2,115.29,115.93,-0.38,42155778,4894585553.38,116.11
1277,AAPL,20141203,115.93,115.75,116.35,115.11,114.63,1.13,43063442,4985235056.79,115.76
1278,AAPL,20141202,114.63,113.5,115.75,112.75,115.07,-0.38,59348942,6796112632.26,114.51
1279,AAPL,20141201,115.07,118.81,119.25,111.27,118.93,-3.25,83814063,9685880833.27,115.56
1280,AAPL,20141128,118.93,119.27,119.4,118.05,119.0,-0.06,24814403,2947246595.5,118.77
1281,AAPL,20141126,119.0,117.94,119.1,117.83,117.6,1.19,40831887,4845422442.08,118.67
1282,AAPL,20141125,117.6,119.07,119.75,117.45,118.63,-0.86,68840438,8163353847.66,118.58
1283,AAPL,20141124,118.63,116.85,118.77,116.62,116.47,1.85,47450825,5594817638.85,117.91
1284,AAPL,20141121,116.47,117.51,117.57,116.03,116.31,0.14,57179297,6666940782.03,116.6
1285,AAPL,20141120,116.31,114.91,116.86,114.85,114.67,1.43,43395536,5043555474.93,116.22
1286,AAPL,20141119,114.67,115.44,115.74,113.8,115.47,-0.69,41869161,4801810785.36,114.69
1287,AAPL,20141118,115.47,113.94,115.69,113.89,113.99,1.3,44223977,5086155813.03,115.01
1288,AAPL,20141117,113.99,114.27,117.28,113.3,114.18,-0.17,46746711,5339638389.3,114.22
1289,AAPL,20141114,114.18,113.15,114.19,113.05,112.82,1.21,44063594,5013137121.18,113.77
1290,AAPL,20141113,112.82,111.8,113.45,111.6,111.25,1.41,59522856,6711940692.64,112.76
1291,AAPL,20141112,111.25,109.38,111.43,109.37,109.7,1.41,46942430,5199057667.4,110.75
1292,AAPL,20141111,109.7,108.7,109.75,108.4,108.83,0.8,27442254,2992292399.26,109.04
1293,AAPL,20141110,108.83,109.02,109.33,108.67,109.01,-0.17,27195547,2964502272.27,109.01
1294,AAPL,20141107,109.01,108.75,109.32,108.55,108.7,0.29,33691536,3670204656.84,108.94
1295,AAPL,20141106,108.7,108.6,108.79,107.8,108.86,-0.15,34968458,3790598331.43,108.4
1296,AAPL,20141105,108.86,109.1,109.3,108.13,108.6,0.24,37435903,4073235513.1,108.81
1297,AAPL,20141104,108.6,109.36,109.49,107.72,109.4,-0.73,41574364,4517844561.52,108.67
1298,AAPL,20141103,109.4,108.22,110.3,108.01,108.0,1.3,52282547,5714613093.47,109.3
1299,AAPL,20141031,108.0,108.01,108.04,107.21,106.98,0.95,44639282,4808262229.56,107.71
1300,AAPL,20141030,106.98,106.96,107.35,105.9,107.34,-0.34,40654793,4340797623.68,106.77
1301,AAPL,20141029,107.34,106.65,107.37,106.36,106.74,0.56,52687879,5640226382.5,107.05
1302,AAPL,20141028,106.74,105.4,106.74,105.35,105.11,1.55,48060946,5110935087.68,106.34
1303,AAPL,20141027,105.11,104.85,105.48,104.7,105.22,-0.1,34187700,3594785373.45,105.15
1304,AAPL,20141024,105.22,105.18,105.49,104.53,104.83,0.37,47053915,4940458743.17,105.0
1305,AAPL,20141023,104.83,104.08,105.05,103.63,102.99,1.79,71074625,7442117371.81,104.71
1306,AAPL,20141022,102.99,102.84,104.11,102.6,102.47,0.51,68263125,7055723701.56,103.36
1307,AAPL,20141021,102.47,103.02,103.02,101.27,99.76,2.72,94623875,9668363804.86,102.18
1308,AAPL,20141020,99.76,98.31,99.96,98.22,97.67,2.14,77517250,7701795829.21,99.36
1309,AAPL,20141017,97.67,97.5,99.0,96.81,96.26,1.46,68179688,6674735956.93,97.9
1310,AAPL,20141016,96.26,95.55,97.72,95.41,97.54,-1.31,72154500,6961480230.13,96.48
1311,AAPL,20141015,97.54,97.97,99.15,95.18,98.75,-1.23,100933570,9821391192.83,97.31
1312,AAPL,20141014,98.75,100.39,100.52,98.57,99.81,-1.06,63688559,6339648199.47,99.54
1313,AAPL,20141013,99.81,101.33,101.78,99.81,100.73,-0.91,53583368,5401058283.47,100.8
1314,AAPL,20141010,100.73,100.69,102.03,100.3,101.02,-0.29,66331563,6721463509.82,101.33
1315,AAPL,20141009,101.02,101.54,102.38,100.61,100.8,0.22,77376500,7851641059.8,101.47
1316,AAPL,20141008,100.8,98.76,101.11,98.31,98.75,2.08,57404672,5731799094.53,99.85
1317,AAPL,20141007,98.75,99.43,100.12,98.73,99.62,-0.87,42094180,4187171099.59,99.47
1318,AAPL,20141006,99.62,99.95,100.65,99.42,99.62,0.0,37051180,3704398873.65,99.98
1319,AAPL,20141003,99.62,99.44,100.21,99.04,99.9,-0.28,43469583,4335168957.86,99.73
1320,AAPL,20141002,99.9,99.27,100.22,98.04,99.18,0.73,47757825,4741176750.18,99.28
1321,AAPL,20141001,99.18,100.59,100.69,98.7,100.75,-1.56,51491286,5125920756.52,99.55
1322,AAPL,20140930,100.75,100.81,101.54,100.53,100.11,0.64,55264137,5582871542.36,101.02
1323,AAPL,20140929,100.11,98.65,100.44,98.63,100.75,-0.64,49766309,4969379650.18,99.85
1324,AAPL,20140926,100.75,98.53,100.75,98.4,97.87,2.94,62370500,6231000061.5,99.9
1325,AAPL,20140925,97.87,100.51,100.71,97.72,101.75,-3.81,100091940,9883828644.97,98.75
1326,AAPL,20140924,101.75,102.16,102.85,101.2,102.64,-0.87,60171825,6128735046.37,101.85
1327,AAPL,20140923,102.64,100.6,102.94,100.54,101.06,1.56,63402196,6486240563.59,102.3
1328,AAPL,20140922,101.06,101.8,102.14,100.58,100.96,0.1,52788426,5340304164.39,101.16
1329,AAPL,20140919,100.96,102.29,102.35,100.5,101.79,-0.82,70902375,7213756527.49,101.74
1330,AAPL,20140918,101.79,101.93,102.35,101.56,101.58,0.21,37299434,3803706387.68,101.98
1331,AAPL,20140917,101.58,101.27,101.8,100.59,100.86,0.71,60926497,6172816784.75,101.32
1332,AAPL,20140916,100.86,99.8,101.26,98.89,101.63,-0.76,66908125,6705318181.5,100.22
1333,AAPL,20140915,101.63,102.81,103.05,101.44,101.66,-0.03,61316516,6261482577.81,102.12
1334,AAPL,20140912,101.66,101.21,102.19,101.08,101.43,0.23,64096903,6517551927.4,101.68
1335,AAPL,20140911,101.43,100.41,101.44,99.62,101.0,0.43,62399743,6267885705.04,100.45
1336,AAPL,20140910,101.0,98.01,101.11,97.76,97.99,3.07,100869570,10044541244.95,99.58
1337,AAPL,20140909,97.99,99.08,103.08,96.14,98.36,-0.38,189846250,18937789170.74,99.75
1338,AAPL,20140908,98.36,99.3,99.31,98.05,98.97,-0.62,46356739,4572072036.88,98.63
1339,AAPL,20140905,98.97,98.8,99.39,98.31,98.12,0.87,58457032,5778646612.48,98.85
1340,AAPL,20140904,98.12,98.85,100.09,97.79,98.94,-0.83,85718188,8486168672.24,99.0
1341,AAPL,20140903,98.94,103.1,103.2,98.58,103.3,-4.22,125420500,12541246305.44,99.99
1342,AAPL,20140902,103.3,103.06,103.74,102.72,102.5,0.78,53564262,5533011502.54,103.3
1343,AAPL,20140829,102.5,102.86,102.9,102.2,102.25,0.24,44595247,4571453864.49,102.51
1344,AAPL,20140828,102.25,101.59,102.78,101.56,102.13,0.12,68459750,7005670374.23,102.33
1345,AAPL,20140827,102.13,101.02,102.57,100.7,100.89,1.23,52369008,5327708659.87,101.73
1346,AAPL,20140826,100.89,101.42,101.5,100.86,101.54,-0.64,33151981,3352378046.69,101.12
1347,AAPL,20140825,101.54,101.79,102.17,101.28,101.32,0.22,40270172,4098295001.74,101.77
1348,AAPL,20140822,101.32,100.29,101.47,100.19,100.58,0.74,44183833,4465964427.92,101.08
1349,AAPL,20140821,100.58,100.57,100.94,100.11,100.57,0.01,33478196,3366379911.86,100.55
1350,AAPL,20140820,100.57,100.44,101.09,99.95,100.53,0.04,52699192,5302466220.98,100.62
1351,AAPL,20140819,100.53,99.41,100.68,99.32,99.16,1.38,69399250,6948321615.26,100.12
1352,AAPL,20140818,99.16,98.49,99.37,97.98,97.98,1.2,47572411,4706747695.39,98.94
1353,AAPL,20140815,97.98,97.9,98.19,96.86,97.5,0.49,48951329,4780380851.9,97.66
1354,AAPL,20140814,97.5,97.33,97.57,96.8,97.24,0.27,28115563,2736580471.92,97.33
1355,AAPL,20140813,97.24,96.15,97.24,96.04,95.97,1.32,31916438,3089680291.69,96.81
1356,AAPL,20140812,95.97,96.04,96.88,95.61,95.99,-0.02,33795352,3252194144.69,96.23
1357,AAPL,20140811,95.99,95.27,96.08,94.84,94.74,1.32,36584844,3503119396.65,95.75
1358,AAPL,20140808,94.74,94.26,94.82,93.28,94.48,0.28,41865192,3943315759.17,94.19
1359,AAPL,20140807,94.48,94.93,95.95,94.1,94.96,-0.51,46711176,4439658678.11,95.04
1360,AAPL,20140806,94.96,94.75,95.48,94.71,95.12,-0.17,38558340,3665798758.61,95.07
1361,AAPL,20140805,95.12,95.36,95.68,94.36,95.59,-0.49,55932661,5312836405.68,94.99
1362,AAPL,20140804,95.59,96.37,96.58,95.17,96.13,-0.56,39958141,3827010853.43,95.78
1363,AAPL,20140801,96.13,94.9,96.62,94.81,95.6,0.55,48511286,4649234135.88,95.84
1364,AAPL,20140731,95.6,97.16,97.45,95.33,98.15,-2.6,56842645,5464857062.98,96.14
1365,AAPL,20140730,98.15,98.44,98.7,97.67,98.38,-0.23,33010000,3243486379.91,98.26
1366,AAPL,20140729,98.38,99.33,99.44,98.25,99.02,-0.65,43143094,4257407628.18,98.68
1367,AAPL,20140728,99.02,97.82,99.24,97.55,97.67,1.38,55317688,5446435623.86,98.46
1368,AAPL,20140725,97.67,96.85,97.84,96.64,97.03,0.66,43469114,4231535460.28,97.35
1369,AAPL,20140724,97.03,97.03,97.32,96.42,97.19,-0.16,45728840,4430850131.5,96.89
1370,AAPL,20140723,97.19,95.42,97.88,95.17,94.72,2.61,92917688,9015319722.99,97.02
1371,AAPL,20140722,94.72,94.68,94.89,94.12,93.94,0.83,55196594,5213190964.76,94.45
1372,AAPL,20140721,93.94,94.99,95.0,93.72,94.43,-0.52,39079000,3678928049.65,94.14
1373,AAPL,20140718,94.43,93.62,94.74,93.02,93.09,1.44,49987590,4699168326.87,94.01
1374,AAPL,20140717,93.09,95.03,95.28,92.57,94.78,-1.78,57298243,5374466097.55,93.8
1375,AAPL,20140716,94.78,96.97,97.1,94.74,95.32,-0.57,53502415,5142501681.01,96.12
1376,AAPL,20140715,95.32,96.8,96.85,95.03,96.45,-1.17,45696176,4375604797.2,95.75
1377,AAPL,20140714,96.45,95.86,96.89,95.65,95.22,1.29,42810153,4130674176.59,96.49
1378,AAPL,20140711,95.22,95.36,95.89,94.86,95.03,0.19,34018227,3241399375.02,95.28
1379,AAPL,20140710,95.03,93.76,95.55,93.52,95.39,-0.37,39685551,3757586353.71,94.68
1380,AAPL,20140709,95.39,95.44,95.95,94.76,95.35,0.04,36436438,3479099979.53,95.48
1381,AAPL,20140708,95.35,96.27,96.8,93.92,95.97,-0.64,65221676,6216192238.28,95.31
1382,AAPL,20140707,95.97,94.14,95.99,94.1,94.03,2.06,56467938,5377147707.19,95.22
1383,AAPL,20140703,94.03,93.67,94.1,93.2,93.48,0.59,22891750,2144949924.34,93.7
1384,AAPL,20140702,93.48,93.86,94.06,93.09,93.52,-0.04,28465071,2664270470.44,93.6
1385,AAPL,20140701,93.52,93.52,94.07,93.13,92.93,0.63,38223477,3582770323.3,93.73
1386,AAPL,20140630,92.93,92.1,93.72,92.09,91.98,1.03,49589028,4608992055.97,92.94
1387,AAPL,20140627,91.98,90.82,92.0,90.77,90.9,1.19,64028801,5865390330.01,91.61
1388,AAPL,20140626,90.9,90.37,91.05,89.8,90.36,0.6,32629356,2946456852.4,90.3
1389,AAPL,20140625,90.36,90.21,90.7,89.65,90.28,0.09,36868540,3325858935.02,90.21
1390,AAPL,20140624,90.28,90.75,91.74,90.19,90.83,-0.61,39036086,3556319923.08,91.1
1391,AAPL,20140623,90.83,91.32,91.62,90.6,90.91,-0.09,43694391,3972723960.38,90.92
1392,AAPL,20140620,90.91,91.85,92.55,90.9,91.86,-1.03,100898070,9239851344.53,91.58
1393,AAPL,20140619,91.86,92.29,92.3,91.34,92.18,-0.35,35527684,3262307804.83,91.82
1394,AAPL,20140618,92.18,92.27,92.29,91.35,92.08,0.11,33514106,3077821345.99,91.84
1395,AAPL,20140617,92.08,92.31,92.7,91.8,92.2,-0.13,29726344,2740857739.12,92.2
1396,AAPL,20140616,92.2,91.51,92.75,91.45,91.28,1.01,35561270,3275370631.1,92.1
1397,AAPL,20140613,91.28,92.2,92.44,90.88,92.29,-1.09,54525278,4992225348.6,91.56
1398,AAPL,20140612,92.29,94.04,94.12,91.9,93.86,-1.67,54748790,5076499210.57,92.72
1399,AAPL,20140611,93.86,94.13,94.76,93.47,94.25,-0.41,45681114,4300570636.91,94.14
1400,AAPL,20140610,94.25,94.73,95.05,93.57,93.7,0.59,62777040,5916239830.28,94.24
1401,AAPL,20140609,93.7,92.7,93.88,91.75,645.57,-85.49,75414750,7020102214.86,93.09
1402,AAPL,20140606,645.57,649.9,651.26,644.47,647.35,-0.27,12517270,8107212095.39,647.68
1403,AAPL,20140605,647.35,646.2,649.37,642.61,644.82,0.39,10850161,7008298126.06,645.92
1404,AAPL,20140604,644.82,637.44,647.89,636.11,637.54,1.14,11981500,7711318081.89,643.6
1405,AAPL,20140603,637.54,628.46,638.74,628.25,628.65,1.41,10461657,6648357497.06,635.5
1406,AAPL,20140602,628.65,633.96,634.83,622.5,633.0,-0.69,13191129,8285465394.04,628.11
1407,AAPL,20140530,633.0,637.98,644.17,628.9,635.38,-0.37,20143590,12823977040.37,636.63
1408,AAPL,20140529,635.38,627.85,636.87,627.77,624.01,1.82,13445516,8496118567.75,631.89
1409,AAPL,20140528,624.01,626.02,629.83,623.78,625.63,-0.26,11274555,7064516201.73,626.59
1410,AAPL,20140527,625.63,615.88,625.86,615.63,614.13,1.87,12459512,7750643900.19,622.07
1411,AAPL,20140523,614.13,607.25,614.73,606.47,607.27,1.13,8293211,5061330916.2,610.3
1412,AAPL,20140522,607.27,606.6,609.85,604.1,606.31,0.16,7174133,4354022712.45,606.91
1413,AAPL,20140521,606.31,603.83,606.7,602.06,604.71,0.26,7035699,4254569291.91,604.71
1414,AAPL,20140520,604.71,604.51,606.4,600.73,604.59,0.02,8386996,5066220707.32,604.06
1415,AAPL,20140519,604.59,597.85,607.33,597.33,597.51,1.18,11348430,6861076366.01,604.58
1416,AAPL,20140516,597.51,588.63,597.53,585.4,588.82,1.48,9870262,5835994846.57,591.27
1417,AAPL,20140515,588.82,594.7,596.6,588.04,593.87,-0.85,8244531,4874776245.38,591.27
1418,AAPL,20140514,593.87,592.43,597.4,591.74,593.76,0.02,5942977,3534246107.9,594.69
1419,AAPL,20140513,593.76,592.0,594.54,590.7,592.83,0.16,5704942,3382870468.28,592.97
1420,AAPL,20140512,592.83,587.49,593.66,587.4,585.54,1.24,7617809,4503607468.45,591.19
1421,AAPL,20140509,585.54,584.54,586.25,580.33,587.99,-0.42,10414211,6072326689.53,583.08
1422,AAPL,20140508,587.99,588.25,594.41,586.4,592.33,-0.73,8224906,4855160449.07,590.3
1423,AAPL,20140507,592.33,595.25,597.29,587.73,594.41,-0.35,10102282,5978064873.42,591.75
1424,AAPL,20140506,594.41,601.8,604.41,594.41,600.96,-1.09,13377336,8015192863.94,599.16
1425,AAPL,20140505,600.96,590.14,601.0,590.0,592.58,1.41,10252391,6122567250.23,597.18
1426,AAPL,20140502,592.58,592.34,594.2,589.71,591.48,0.19,6839793,4050459957.78,592.19
1427,AAPL,20140501,591.48,592.0,594.8,586.36,590.09,0.24,8721774,5157106644.67,591.29
1428,AAPL,20140430,590.09,592.64,599.43,589.8,592.33,-0.38,16317266,9703403257.76,594.67
1429,AAPL,20140429,592.33,593.74,595.98,589.51,594.09,-0.3,12049239,7143492554.76,592.86
1430,AAPL,20140428,594.09,572.8,595.75,572.55,571.94,3.87,23910239,14037394309.43,587.09
1431,AAPL,20140425,571.94,564.53,571.99,563.96,567.77,0.73,13938399,7923357203.22,568.46
1432,AAPL,20140424,567.77,568.21,570.0,560.73,524.75,8.2,27139723,15366529889.01,566.2
1433,AAPL,20140423,524.75,529.06,531.13,524.45,531.7,-1.31,14105036,7442762031.01,527.67
1434,AAPL,20140422,531.7,528.31,531.83,526.5,531.17,0.1,7237777,3835712612.17,529.96
1435,AAPL,20140421,531.17,525.34,532.14,523.96,524.94,1.19,6524133,3453297189.12,529.31
1436,AAPL,20140417,524.94,520.0,527.76,519.2,519.01,1.14,10158102,5318698910.76,523.59
1437,AAPL,20140416,519.01,518.05,521.09,514.14,517.96,0.2,7676141,3973986555.39,517.71
1438,AAPL,20140415,517.96,520.27,521.64,511.33,521.68,-0.71,9517508,4915811536.32,516.5
1439,AAPL,20140414,521.68,521.9,522.16,517.21,519.61,0.4,7349309,3819518126.07,519.71
1440,AAPL,20140411,519.61,519.0,522.83,517.14,523.48,-0.74,9710715,5048341452.41,519.87
1441,AAPL,20140410,523.48,530.68,532.24,523.17,530.32,-1.29,8558973,4510929860.07,527.04
1442,AAPL,20140409,530.32,522.64,530.49,522.02,523.44,1.31,7363242,3879856925.52,526.92
1443,AAPL,20140408,523.44,525.19,526.12,518.7,523.47,-0.01,8710266,4554701482.26,522.91
1444,AAPL,20140407,523.47,528.02,530.9,521.89,531.82,-1.57,10351790,5438243208.95,525.34
1445,AAPL,20140404,531.82,539.81,540.0,530.58,538.79,-1.29,9830352,5247051239.41,533.76
1446,AAPL,20140403,538.79,541.39,542.5,537.64,542.55,-0.69,5806871,3134391889.94,539.77
1447,AAPL,20140402,542.55,542.38,543.48,540.26,541.65,0.17,6443551,3491347513.02,541.84
1448,AAPL,20140401,541.65,537.76,541.87,536.77,536.74,0.91,7169953,3866712274.68,539.29
1449,AAPL,20140331,536.74,539.23,540.81,535.93,536.86,-0.02,6023883,3238982794.81,537.69
1450,AAPL,20140328,536.86,538.32,538.94,534.25,537.46,-0.11,7163008,3843464442.84,536.57
1451,AAPL,20140327,537.46,540.01,541.5,535.12,539.78,-0.43,7929668,4264136384.68,537.74
1452,AAPL,20140326,539.78,546.52,549.0,538.86,544.99,-0.96,10706032,5832335758.67,544.77
1453,AAPL,20140325,544.99,541.5,545.75,539.59,539.19,1.08,10081907,5472373524.21,542.79
1454,AAPL,20140324,539.19,538.42,540.5,535.06,532.87,1.19,12703551,6838548642.79,538.32
1455,AAPL,20140321,532.87,531.93,533.75,526.33,528.7,0.79,13373165,7091923933.54,530.31
1456,AAPL,20140320,528.7,529.89,532.67,527.35,531.26,-0.48,7442789,3939588567.6,529.32
1457,AAPL,20140319,531.26,532.26,536.24,529.0,531.4,-0.03,8026992,4281359693.03,533.37
1458,AAPL,20140318,531.4,525.9,531.97,525.2,526.74,0.88,7487406,3964656425.93,529.51
1459,AAPL,20140317,526.74,527.7,529.97,525.85,524.69,0.39,7126578,3763205547.7,528.05
1460,AAPL,20140314,524.69,528.79,530.89,523.0,530.65,-1.12,8471356,4452739978.36,525.62
1461,AAPL,20140313,530.65,537.44,539.66,529.16,536.61,-1.11,9205086,4913351808.28,533.76
1462,AAPL,20140312,536.61,534.51,537.35,532.0,536.09,0.1,7170777,3837020458.65,535.09
1463,AAPL,20140311,536.09,535.45,538.74,532.59,530.92,0.97,10028407,5382064422.45,536.68
1464,AAPL,20140310,530.92,528.36,533.33,528.34,530.44,0.09,6384488,3392714752.47,531.4
1465,AAPL,20140307,530.44,531.09,531.98,526.05,530.75,-0.06,7916461,4182695814.31,528.35
1466,AAPL,20140306,530.75,532.79,534.44,528.1,532.36,-0.3,6631871,3523621891.3,531.32
1467,AAPL,20140305,532.36,530.92,534.75,529.13,531.24,0.21,7152215,3805407942.03,532.06
1468,AAPL,20140304,531.24,531.0,532.64,527.77,527.76,0.66,9269262,4919212823.07,530.7
1469,AAPL,20140303,527.76,523.42,530.65,522.81,526.24,0.29,8540641,4496630832.25,526.5
1470,AAPL,20140228,526.24,529.08,532.75,522.12,527.67,-0.27,13296379,7013629041.93,527.48
1471,AAPL,20140227,527.67,517.14,528.78,516.05,517.35,1.99,10793903,5658289917.45,524.21
1472,AAPL,20140226,517.35,523.61,525.0,515.6,522.06,-0.9,9875895,5123043400.51,518.74
1473,AAPL,20140225,522.06,529.38,529.56,521.0,527.55,-1.04,8321047,4366150467.52,524.71
1474,AAPL,20140224,527.55,523.15,529.92,522.42,525.25,0.44,10337848,5442733172.53,526.49
1475,AAPL,20140221,525.25,532.79,534.57,524.6,531.15,-1.11,9965320,5268148480.42,528.65
1476,AAPL,20140220,531.15,532.99,537.0,529.0,537.37,-1.16,10932727,5813936756.78,531.79
1477,AAPL,20140219,537.37,544.75,546.89,534.35,545.99,-1.58,11222059,6055720084.3,539.63
1478,AAPL,20140218,545.99,546.0,551.19,545.61,543.99,0.37,9329461,5114899850.43,548.25
